id_poste_livraison,id_parc,nom_usuel,code_insee,nom_commune,code_dept,code_reg,x_poste_livraison,y_poste_livraison,epsg,etat_parc,statut_parc,date_maj
0010012298_PL2,0010012298,SAS Parc Eolien de Guilleville,28164,FRESNAY L EVEQUE,28,24,613242,6.792577e+06,2154,En exploitation,Autorisé,2023-04-24 00:00:00
0005425799_PL2,0005425799,Parc éolien Pays d'Othe 1,89432,VAUDEURS,89,27,742049.2,6.7847475e+06,2154,En exploitation,Autorisé,2023-09-11 00:00:00
0100000430_PL5,0100000430,SOCIETE D'EXPLOITATION DU PARC EOLIEN DES SIX COMMUNES,89445,VEZANNES,89,27,768940,6.755581e+06,2154,,En instruction,2022-10-24 00:00:00
0005704417_PL1,0005704417,PARC EOLIEN DU CHAMP DE L'EPEE,10386,TROUANS,10,44,785857.6,6.834877e+06,2154,En exploitation,Autorisé,2025-01-13 00:00:00
0005704715_PL4,0005704715,Parc éolien de la Cote Notre Dame,10172,HERBISSE,10,44,783750.9,6.8344715e+06,2154,En exploitation,Autorisé,2025-01-13 00:00:00
0003013981_PL1,0003013981,COUPETZ,51178,COUPETZ,51,44,797760.8,6.8567865e+06,2154,,En instruction,2022-10-24 00:00:00
0003104331_PL1,0003104331,BRANDES DE L'OZON NORD,86245,SENILLE ST SAUVEUR,86,75,518969,6.630969e+06,2154,En attente de construction,Autorisé,2022-10-24 00:00:00
0003802475_PL3,0003802475,ENERTRAG AISNE IV,02788,VERSIGNY,02,32,733224.1,6.9536245e+06,2154,,En instruction,2022-11-08 00:00:00
0003102389_PL1,0003102389,CENTRALE EOLIENNE LARGEASSE,79147,LARGEASSE,79,75,429423,6.627798e+06,2154,,En instruction,2022-10-24 00:00:00
0010011953_PL2,0010011953,Parc éolien de Ménétréols-sous-Vatan,36098,LIZERAY,36,24,612532.75,6.655963e+06,2154,En exploitation,Autorisé,2023-10-23 00:00:00
0100000521_PL1,0100000521,Parc éolien Les Fontaines,36198,SAINT-LACTENCIN,36,24,583895.4,6.642529e+06,2154,,En instruction,2022-10-21 00:00:00
0000000044_PL1,0000000044,FERME EOLIENNE DE LA CERISAIE,79204,PERIGNE,79,75,451806,6.571919e+06,2154,En attente de construction,Autorisé,2022-12-02 00:00:00
0003102196_PL1,0003102196,Bandiat-Tardoire,16406,MOULINS-SUR-TARDOIRE,16,75,499260.88,6.5106405e+06,2154,,En instruction,2023-10-16 00:00:00
0005108438_PL1,0005108438,Ferme Eolienne du Poirier Major,80436,HESCAMPS,80,32,616252,6.962413e+06,2154,En exploitation,Autorisé,2023-07-21 00:00:00
0007006418_PL1,0007006418,Vallée de l'Aa 2 (WP France 6),62271,DOHEM,62,32,638580.2,7.057153e+06,2154,En exploitation,Autorisé,2026-02-19 10:22:14.861221
0100050667_PL1,0100050667,PARC EOLIEN DES MARCHELLIONS,28353,SAINT-MAUR-SUR-LE-LOIR,28,24,584011.7,6.7862045e+06,2154,,En instruction,2024-07-23 00:00:00
0005704312_PL2,0005704312,Mont Heudelan,51487,ST HILAIRE LE PETIT,51,44,804540,6.909876e+06,2154,En exploitation,Autorisé,2026-01-05 00:00:00
0003800807_PL3,0003800807,AQUETTES,80019,ALLERY,80,32,620208,6.982805e+06,2154,,Autorisé,2023-10-16 00:00:00
0100047794_PL1,0100047794,BOIS MADAME,02006,AISONVILLE-ET-BERNOVILLE,02,32,740977,6.982371e+06,2154,,En instruction,2024-06-04 00:00:00
0007005498_PL1,0007005498,LE CAUDRESIS,59081,BEVILLERS,59,32,728587,7.0053e+06,2154,En exploitation,Autorisé,2026-01-16 09:28:03.813
0005518164_PL2,0005518164,EE-MOHON-SARL,56134,MOHON,56,53,291207.06,6.7881295e+06,2154,En exploitation,Autorisé,2025-01-18 00:00:00
0006209398_PL2,0006209398,Le Haut des Ailes,57229,FOULCREY,57,44,982079,6.843298e+06,2154,En exploitation,Autorisé,2023-03-24 00:00:00
0005521569_PL1,0005521569,SEPE DE LA MADELEINE,56163,PLOERDUT,56,53,230233,6.796476e+06,2154,En attente de construction,Autorisé,2023-03-01 00:00:00
0100009253_PL3,0100009253,PARC EOLIEN DE BELLEVAIVRE,70342,MERCEY-SUR-SAONE,70,27,905438,6.716712e+06,2154,,En instruction,2023-01-30 00:00:00
0003014610_PL2,0003014610,Parc éolien des Cinq Poiriers,55178,ERIZE ST DIZIER,55,44,869688,6.857114e+06,2154,En attente de construction,Autorisé,2025-01-09 00:00:00
0100027277_PL1,0100027277,Parc éolien de Rumilly,62729,RUMILLY,62,32,631458.8,7.05478e+06,2154,,En instruction,2026-02-26 08:07:39.079106
0003302430_PL1,0003302430,Couture du Vernois (ENGIE GREEN),21007,AISY-SOUS-THIL,21,27,795086,6.699262e+06,2154,,En instruction,2023-10-16 00:00:00
0003301805_PL2,0003301805,FERME EOLIENNE DE VILLIERS-LES-HAUTS,89470,VILLIERS-LES-HAUTS,89,27,783362.56,6.735077e+06,2154,,En instruction,2022-11-03 00:00:00
0005704598_PL2,0005704598,Sud Marne,51010,ANGLUZELLES-ET-COURCELLES,51,44,772663.25,6.844148e+06,2154,En exploitation,Autorisé,2023-05-24 00:00:00
0006310390_PL1,0006310390,PARC EOLIEN DE LA PLAINE DE LA MINEE,85051,CHANTONNAY,85,52,392462,6.629545e+06,2154,En exploitation,Autorisé,2025-11-12 00:00:00
0100000978_PL3,0100000978,Parc éolien de Vinets,10436,VINETS,10,44,790991.9,6.827778e+06,2154,,En instruction,2022-12-29 00:00:00
0005704348_PL3,0005704348,LEFFINCOURT,08250,LEFFINCOURT,08,44,814302,6.919428e+06,2154,En exploitation,Autorisé,2023-05-12 00:00:00
0005426028_PL1,0005426028,LES GENEVRES,21457,NOIDAN,21,27,805442,6.69214e+06,2154,,En instruction,2023-10-16 00:00:00
0005108392_PL1,0005108392,Ferme eolienne du Blanc Mont,80352,FREMONTIERS,80,32,635172,6.964664e+06,2154,En exploitation,Autorisé,2023-09-11 00:00:00
0007211997_PL2,0007211997,CEPE LES LORETTES,16424,YVIERS,16,75,462213,6.470381e+06,2154,En attente de construction,Autorisé,2022-10-21 00:00:00
0005704553_PL1,0005704553,Parc éolien le Nouret (Vallée de l'Arce),10136,EGUILLY SOUS BOIS,10,44,811016,6.785693e+06,2154,En exploitation,Autorisé,2025-11-07 00:00:00
0005517859_PL2,0005517859, KERIGARET 1 & 2,29215,PLOZEVET,29,53,149710,6.792573e+06,2154,En exploitation,Autorisé,2023-03-24 00:00:00
0005704624_PL1,0005704624,Les Renardieres SAS,10408,VIAPRES-LE-PETIT,10,44,779108.9,6.8299215e+06,2154,En exploitation,Autorisé,2022-12-27 00:00:00
0006306741_PL1,0006306741,CN'AIR Le Horps,53051,CHAMPEON,53,52,440637,6.816238e+06,2154,En exploitation,Autorisé,2026-02-05 16:26:50.18
0010011955_PL1,0010011955,PARC EOLIEN  DES BARBES D'OR,36195,ST GEORGES SUR ARNON,36,24,627463.8,6.653156e+06,2154,En exploitation,Autorisé,2023-06-28 00:00:00
0005521757_PL1,0005521757,Parc eolien de Keranflech-VALECO,22013,BOURBRIAC,22,53,238988.62,6.8338005e+06,2154,En attente de construction,Autorisé,2024-12-10 00:00:00
0005704885_PL1,0005704885,PARC EOLIEN DE LA COTE BELVAT,51167,COOLE,51,44,806001.25,6.847907e+06,2154,En exploitation,Autorisé,2025-01-13 00:00:00
0003700503_PL1,0003700503,ENGIE GREEN Cintegabelle,31145,CINTEGABELLE,31,76,579723,6.244527e+06,2154,,En instruction,2023-10-16 00:00:00
0100050226_PL1,0100050226,PARC EOLIEN DE BCMA,10059,BRAUX,10,44,802116,6.818085e+06,2154,,En instruction,2025-11-05 00:00:00
0003012538_PL6,0003012538,Parc éolien de Maison Dieu,51167,COOLE,51,44,798525.9,6.8478395e+06,2154,En exploitation,Autorisé,2025-01-13 00:00:00
0010011699_PL1,0010011699,FERME EOLIENNE DE LA REMISE DES BRUYERES,28215,LOUVILLE LA CHENARD,28,24,609589,6.804876e+06,2154,En exploitation,Autorisé,2025-03-03 00:00:00
0100015306_PL1,0100015306,PE DES BRETONNIERES,44202,TEILLE,44,52,379869.66,6.7141855e+06,2154,,En instruction,2024-05-16 00:00:00
0100300186_PL1,0100300186,FERME EOLIENNE DE SAINT-MESMIN,21563,SAINT-MESMIN,21,27,822133,6.69385e+06,2154,,En instruction,2025-10-23 00:00:00
0005704190_PL1,0005704190,EOLIENNES DE DOSNON,10130,DOSNON,10,44,782229.94,6.831894e+06,2154,En exploitation,Autorisé,2022-12-20 00:00:00
0100000465_PL1,0100000465,EOLIENNES DE LA HAIE DU MOULIN,52313,MAREILLES,52,44,870357,6.790303e+06,2154,,En instruction,2022-10-25 00:00:00
0005426096_PL1,0005426096,EOLIENNES DE LA CHAPPELLE AU MANS (VSB),71088,LA CHAPELLE-AU-MANS,71,27,773617.9,6.6150465e+06,2154,En exploitation,Autorisé,2022-10-18 00:00:00
0005704182_PL1,0005704182,LES EOLIENNES D'ALLIBAUDIERES,10004,ALLIBAUDIERES,10,44,782206.6,6.831919e+06,2154,En exploitation,Autorisé,2022-12-20 00:00:00
0005517784_PL1,0005517784,SBEA SARL,29172,PLOMODIERN,29,53,170756.8,6.80998e+06,2154,En démantèlement,Autorisé,2026-01-20 15:55:26.544
0006605580_PL3,0006605580,Avant Monts,34100,FERRIERES-POUSSAROU,34,76,689650.5,6.265423e+06,2154,En attente de construction,Autorisé,2023-09-26 00:00:00
0100052128_PL2,0100052128,SOCIETE DU PARC EOLIEN DE MRSM,80758,THORY,80,32,659687,6.957871e+06,2154,,En instruction,2025-09-19 00:00:00
0003801984_PL2,0003801984,Ferme eolienne Mont Joie,80738,SOUES,80,32,632897,6.983697e+06,2154,,En instruction,2023-12-29 00:00:00
0006307601_PL1,0006307601,EOLIENNES DU PAISILIER,85209,ST ETIENNE DE BRILLOUET,85,52,394492,6.607839e+06,2154,En exploitation,Autorisé,2025-03-18 00:00:00
0005704348_PL2,0005704348,LEFFINCOURT,08250,LEFFINCOURT,08,44,814300,6.919441e+06,2154,En exploitation,Autorisé,2023-05-12 00:00:00
0005704558_PL1,0005704558,Parc éolien Moulin à vent,10020,AVANT LES MARCILLY,10,44,741569.06,6.811508e+06,2154,En exploitation,Autorisé,2023-11-09 00:00:00
0003802560_PL2,0003802560,LES RAMONIERES,62118,BETHONSART,62,32,666985.3,7.032986e+06,2154,En exploitation,Autorisé,2025-01-20 00:00:00
0005906130_PL1,0005906130,ENERGIES DU RECHET SAS (Vaite-Bussières),25107,CENDREY,25,27,942787,6.7012495e+06,2154,En exploitation,Autorisé,2026-01-22 09:14:16.545
0007006260_PL1,0007006260,Parc éolien de l'Arbre Chaud,62469,INCHY-EN-ARTOIS,62,32,702037.6,7.0096445e+06,2154,En exploitation,Autorisé,2022-12-19 00:00:00
0003012538_PL9,0003012538,Parc éolien de Maison Dieu,51550,SOMPUIS,51,44,806022.56,6.847883e+06,2154,En exploitation,Autorisé,2025-01-13 00:00:00
0003012834_PL3,0003012834,CEPE DU HAUT PERRON,52050,BIESLES,52,44,872593,6.779948e+06,2154,En exploitation,Autorisé,2025-10-27 00:00:00
0005704321_PL3,0005704321,SNC PARC EOLIEN DE LA VOIE ROMAINE,51648,VITRY LA VILLE,51,44,803820,6.860164e+06,2154,En exploitation,Autorisé,2026-03-12 07:50:55.286579
0003102292_PL2,0003102292,FERME EOLIENNE DE CHAMBON PUYRAVAULT,17293,PUYRAVAULT,17,75,403704,6.56605e+06,2154,En construction,Autorisé,2025-01-13 00:00:00
0005108142_PL1,0005108142,SAS Centrale éolienne du Mazurier (CEMAZ),02169,CHATILLON LES SONS,02,32,750209,6.962693e+06,2154,En exploitation,Autorisé,2022-12-15 00:00:00
0005517838_PL1,0005517838,Parc Eolien de Calanhel,22024,CALANHEL,22,53,219494.1,6.8356075e+06,2154,En exploitation,Autorisé,2022-10-21 00:00:00
0010011471_PL1,0010011471,FERME EOLIENNE DES BESSES,36146,ORSENNES,36,24,598264.56,6.603703e+06,2154,En attente de construction,Autorisé,2025-10-29 00:00:00
0100000597_PL4,0100000597,FERME EOLIENNE D'EBOULEAU,02274,EBOULEAU,02,32,763842.6,6.955542e+06,2154,,En instruction,2022-10-21 00:00:00
0005704269_PL2,0005704269,Parc éolien de la Saronde,51103,LA CELLE-SOUS-CHANTEMERLE,51,44,752646.6,6.8314005e+06,2154,En exploitation,Autorisé,2022-12-19 00:00:00
0006605521_PL1,0006605521,Parc éolien du Sambrès,11180,LABASTIDE-ESPARBAIRENQUE,11,76,649682.2,6.258183e+06,2154,En exploitation,Autorisé,2023-09-07 00:00:00
0003901453_PL1,0003901453,SEPE LE DEFFEND,61103,CHAUMONT,61,28,505806,6.864977e+06,2154,,En instruction,2022-12-01 00:00:00
0005806025_PL2,0005806025,Ferme éolienne du Clos Boivin,27050,BEAUMONTEL,27,28,539291,6.891442e+06,2154,En exploitation,Autorisé,2024-10-29 00:00:00
0100050226_PL4,0100050226,PARC EOLIEN DE BCMA,10073,CHALETTE-SUR-VOIRE,10,44,804932,6.818925e+06,2154,,En instruction,2025-11-05 00:00:00
0005108214_PL2,0005108214,Ferme eolienne de L'Argilliere,80571,MORISEL,80,32,659278.8,6.963609e+06,2154,En exploitation,Autorisé,2023-03-08 00:00:00
0003102221_PL1,0003102221,FERME EOLIENNE DE ST JEAN DE LIVERSAY,17349,SAINT-JEAN-DE-LIVERSAY,17,75,400863,6.578634e+06,2154,En construction,Autorisé,2025-08-04 00:00:00
0003801431_PL1,0003801431,Parc eolien Mont Aubin,60615,SEREVILLERS,60,32,660010,6.94982e+06,2154,En attente de construction,Autorisé,2023-10-24 00:00:00
0100000430_PL2,0100000430,SOCIETE D'EXPLOITATION DU PARC EOLIEN DES SIX COMMUNES,89038,BERNOUIL,89,27,768936,6.753418e+06,2154,,En instruction,2022-10-24 00:00:00
0003800257_PL1,0003800257,Ferme éolienne le Maissel,80438,HEUDICOURT,80,32,702412.4,6.991228e+06,2154,En exploitation,Autorisé,2023-03-09 00:00:00
0005107453_PL2,0005107453,SAS Parc éolien du Vilpion,02823,VOHARIES,02,32,757354,6.963346e+06,2154,En exploitation,Autorisé,2024-07-24 00:00:00
0005704327_PL1,0005704327,Centrale Eolienne du Plateau de Langres,52516,VERSEILLES-LE-HAUT,52,44,870553,6.7454205e+06,2154,En exploitation,Autorisé,2024-11-14 00:00:00
0005805425_PL2,0005805425,SOCIETE DU PARC EOLIEN DE LA PLAINE MOULIN (LGL),76294,LA GAILLARDE,76,28,543945.3,6.971614e+06,2154,En démantèlement,Autorisé,2026-02-16 10:45:58.095797
0006306813_PL1,0006306813,Parc éolien Juillé,72235,PIACE,72,52,487003,6.799216e+06,2154,En exploitation,Autorisé,2025-09-23 00:00:00
0005704208_PL1,0005704208,Eolienne des Grandes Chapelles,10166,LES GRANDES CHAPELLES,10,44,776005.94,6.8219215e+06,2154,En exploitation,Autorisé,2023-05-24 00:00:00
0005107523_PL1,0005107523,SAS Éole Plateau d’Andigny,02488,MOLAIN,02,32,737002,6.989874e+06,2154,En exploitation,Autorisé,2023-10-25 00:00:00
0100001234_PL2,0100001234,Parc Eolien des Genévriers Sud,45328,TREILLES-EN-GATINAIS,45,24,672898,6.773268e+06,2154,En attente de construction,Autorisé,2025-05-19 00:00:00
0006209367_PL2,0006209367,EGM WIND - RAMPONT 2 - La haie joly 2,55497,LES SOUHESMES RAMPONT,55,44,864205,6.88749e+06,2154,En exploitation,Autorisé,2025-06-17 00:00:00
0003103971_PL1,0003103971,Ferme éolienne de Ruffec,16292,RUFFEC,16,75,483790,6.554489e+06,2154,En attente de construction,Autorisé,2025-02-14 00:00:00
0005704715_PL1,0005704715,Parc éolien de la Cote Notre Dame,10172,HERBISSE,10,44,785909.44,6.834848e+06,2154,En exploitation,Autorisé,2025-01-13 00:00:00
0010014163_PL1,0010014163,Parc Eolien_CPENR Les Champarts,45224,NEUVILLE AUX BOIS,45,24,627324.6,6.778058e+06,2154,En exploitation,Autorisé,2023-03-28 00:00:00
0005108359_PL1,0005108359,Ferme Eolienne du Bi-Herbin,60692,VILLERS VICOMTE,60,32,643493.75,6.9495295e+06,2154,En exploitation,Autorisé,2026-03-03 09:36:10.42897
0005519264_PL1,0005519264,Eoliennes de La Lande,35094,DINGE,35,53,344578,6.814061e+06,2154,En exploitation,Autorisé,2025-03-05 00:00:00
0100000525_PL2,0100000525,PARC EOLIEN DE MENESVILLERS,80106,BLANGY-SOUS-POIX,80,32,629479.06,6.9654635e+06,2154,,En instruction,2022-12-22 00:00:00
0005108134_PL1,0005108134,PARC EOLIEN LES VENTS DU SANTERRE,80432,HERLEVILLE,80,32,682492.9,6.972589e+06,2154,En exploitation,Autorisé,2024-11-12 00:00:00
0003100721_PL1,0003100721,PARC EOLIEN DE ROUSSAC & ST JUNIEN LES C,87128,SAINT-PARDOUX-LE-LAC,87,75,557918.4,6.554933e+06,2154,En exploitation,Autorisé,2026-01-21 16:36:51.479
0007005497_PL2,0007005497,SASU PE La Voie des Prêtres 2 (EUROWATT),62343,FONTAINE-LES-CROISILLES,62,32,694384.8,7.01307e+06,2154,En exploitation,Autorisé,2023-04-19 00:00:00
0006306705_PL1,0006306705,SAS LES EOLIENNES DE CONQUEREUIL,44044,CONQUEREUIL,44,52,343484.22,6.739162e+06,2154,En exploitation,Autorisé,2023-07-24 00:00:00
0005805480_PL1,0005805480,EnR GIE Guerville et Melleville,76333,GUERVILLE,76,28,592705,6.98506e+06,2154,En exploitation,Autorisé,2023-09-14 00:00:00
0006113794_PL1,0006113794,LES AILES DE TAILLARD,42287,SAINT-SAUVEUR-EN-RUE,42,84,818252.5,6.461715e+06,2154,En attente de construction,Autorisé,2022-10-25 00:00:00
0005426028_PL1,0005426028,LES GENEVRES,21417,MISSERY,21,27,805442,6.69214e+06,2154,,En instruction,2023-10-16 00:00:00
0007005642_PL1,0007005642,SEPE DE TIGNY-NOYELLE,62815,TIGNY NOYELLE,62,32,608037.2,7.030516e+06,2154,En exploitation,Autorisé,2025-12-19 00:00:00
0005426344_PL1,0005426344,EOLE VENOY BEINE,89438,VENOY,89,27,751830.75,6.745312e+06,2154,En exploitation,Autorisé,2023-02-06 00:00:00
0006209367_PL2,0006209367,EGM WIND - RAMPONT 2 - La haie joly 2,55395,OSCHES,55,44,864205,6.88749e+06,2154,En exploitation,Autorisé,2025-06-17 00:00:00
0100283315_PL1,0100283315,SAINT OULPH ETRELLES ENERGIE,10356,SAINT-OULPH,10,44,764847,6.828234e+06,2154,,En instruction,2025-03-10 00:00:00
0005107262_PL4,0005107262,PICOTERIE 1&2,02163,CHARLY SUR MARNE,02,32,723284,6.878534e+06,2154,,En instruction,2026-01-26 08:50:04.444
0005704387_PL1,0005704387,PARS EOLIENS HAUTS MOULINS,51565,THAAS,51,44,764271.3,6.8320265e+06,2154,En exploitation,Autorisé,2022-11-07 00:00:00
0005704325_PL1,0005704325,SARL DU MONT FAVERGER_Mont Famillot,51259,FRANCHEVILLE,51,44,812078.25,6.8644245e+06,2154,En exploitation,Autorisé,2026-01-20 08:16:39.364
0100019021_PL1,0100019021,Bois de l'Epot,18238,SAINT-VITTE,18,24,666471.3,6.6058425e+06,2154,,En instruction,2023-04-17 00:00:00
0100037479_PL2,0100037479,Ferme eolienne la Taillette,41078,EPUISAY,41,24,548538,6.757044e+06,2154,,En instruction,2025-04-08 00:00:00
0007005576_PL3,0007005576,SAINT PATRICK Valhuon,62805,TANGRY,62,32,653651,7.039227e+06,2154,En attente de construction,Autorisé,2026-02-12 09:58:35.450673
0003012186_PL1,0003012186,LES ORLES DE LA TOMELLE,08048,BARBY,08,44,797402.9,6.9368475e+06,2154,En exploitation,Autorisé,2025-02-20 00:00:00
0006306672_PL1,0006306672,Parc éolien de BENET,85020,BENET,85,52,426223,6.593796e+06,2154,En exploitation,Autorisé,2025-03-18 00:00:00
0005107636_PL1,0005107636,Parc éolien de Vieille Carrière,02306,LA FERTE CHEVRESIS,02,32,736830,6.961499e+06,2154,En exploitation,Autorisé,2024-10-03 00:00:00
0010011785_PL1,0010011785,LES PENAGES,41141,MOISY,41,24,575262.25,6.7601455e+06,2154,En exploitation,Autorisé,2024-12-24 00:00:00
0003301384_PL1,0003301384,Parc éolien ALLEREY,21020,ARCONCEY,21,27,808315.7,6.6798275e+06,2154,En exploitation,Autorisé,2025-08-26 00:00:00
0006209351_PL1,0006209351,ENERGIE DES VALLOTTES,55066,BOVEE SUR BARBOURE,55,44,885555.6,6.840592e+06,2154,En exploitation,Autorisé,2025-12-15 00:00:00
0006209339_PL1,0006209339,Maurechamp,55442,RAIVAL,55,44,862331,6.871429e+06,2154,En attente de construction,Autorisé,2025-03-06 00:00:00
0005704319_PL1,0005704319,Cernon 3,51106,CERNON,51,44,799688,6.861934e+06,2154,En exploitation,Autorisé,2023-05-16 00:00:00
0007209445_PL1,0007209445,FERME EOLIENNE ST PIERRE MAILLE 2,86236,ST PIERRE DE MAILLE,86,75,529480.25,6.625587e+06,2154,En exploitation,Autorisé,2023-09-19 00:00:00
0010011946_PL2,0010011946,PARC EOLIEN DES PELURES BLANCHES SAS,36152,PAUDY,36,24,622258,6.6605275e+06,2154,En construction,Autorisé,2024-04-03 00:00:00
0003012119_PL1,0003012119,PARC EOLIEN MONT DE GERSON 2,08427,SORBON,08,44,796520.3,6.937731e+06,2154,En exploitation,Autorisé,2024-12-23 00:00:00
0003104021_PL1,0003104021,Ferme éolienne de la Besse,16096,CHERVES-CHATELARS,16,75,513344,6.52781e+06,2154,En construction,Autorisé,2025-03-26 00:00:00
0100283283_PL3,0100283283,PARC EOLIEN DE VALLAN,89427,VALLAN,89,27,742236,6.738666e+06,2154,,En instruction,2026-01-19 09:19:57.087
0005107581_PL1,0005107581,PARC EOLIEN DE LIHUS SAS,60365,LIHUS,60,32,632083.6,6.9445955e+06,2154,En exploitation,Autorisé,2022-10-26 00:00:00
0003301747_PL1,0003301747,Parc éolien de La Roche 4 Rivières,70373,LA ROCHE-MOREY,70,27,903907,6.73572e+06,2154,En exploitation,Autorisé,2023-03-28 00:00:00
0007005732_PL1,0007005732,SEPE MONT FELIX,62247,COUPELLE VIEILLE,62,32,633558.06,7.048869e+06,2154,En exploitation,Autorisé,2023-03-06 00:00:00
0003701626_PL2,0003701626,CEPE DE L'ESCUR,81192,MURAT SUR VEBRE,81,76,688992,6.283282e+06,2154,En exploitation,Autorisé,2026-02-04 13:46:25.809526
0010012197_PL2,0010012197,Parc Eolien de la Vallée de Torfou,36199,STE LIZAIGNE,36,24,622164.1,6.6561655e+06,2154,En exploitation,Autorisé,2022-10-27 00:00:00
0005108479_PL1,0005108479,Éoliennes du Coquelicot 1,80003,ACHEUX EN AMIENOIS,80,32,665366,6.999944e+06,2154,En exploitation,Autorisé,2025-03-11 00:00:00
0003901377_PL1,0003901377,Ferme eolienne de la Friere,76295,GAILLEFONTAINE,76,28,601195,6.954149e+06,2154,En exploitation,Autorisé,2024-01-09 00:00:00
0010012388_PL2,0010012388,PARC EOLIEN LES PIERROTS,36195,ST GEORGES SUR ARNON,36,24,626762.56,6.6552725e+06,2154,En exploitation,Autorisé,2023-02-22 00:00:00
0005108438_PL1,0005108438,Ferme Eolienne du Poirier Major,80515,MARLERS,80,32,616252,6.962413e+06,2154,En exploitation,Autorisé,2023-07-21 00:00:00
0005805359_PL1,0005805359,FLAMETS,76265,FLAMETS FRETILS,76,28,597256,6.961909e+06,2154,En exploitation,Autorisé,2023-03-24 00:00:00
0006209447_PL1,0006209447,Ferme eolienne de la Cote du Gibet,55498,SOUILLY,55,44,869082,6.882223e+06,2154,En exploitation,Autorisé,2022-12-07 00:00:00
0003800447_PL1,0003800447,Parc éolien des Nouvions,02560,NOUVION-LE-COMTE,02,32,733385.4,6.957437e+06,2154,En exploitation,Autorisé,2023-08-04 00:00:00
0006605552_PL1,0006605552,Centrale Eolienne de Lastours,11295,PORTEL DES CORBIERES,11,76,690809.94,6.215035e+06,2154,En exploitation,Autorisé,2024-08-28 00:00:00
0006306694_PL1,0006306694,Ferme éolienne Côteaux,44121,PETIT AUVERNE,44,52,378483,6.734247e+06,2154,En exploitation,Autorisé,2023-05-25 00:00:00
0005704306_PL2,0005704306,ARGONNE,51214,DOMMARTIN-VARIMONT,51,44,831420,6.874768e+06,2154,En exploitation,Autorisé,2023-03-23 00:00:00
0010012984_PL1,0010012984,SEPE Les Prieurs,28081,CHARONVILLE,28,24,576295,6.798173e+06,2154,En exploitation,Autorisé,2025-03-14 00:00:00
0003104838_PL1,0003104838,CHAMPS JATROPHA,79189,NANTEUIL,79,75,459452.62,6.598404e+06,2154,,En instruction,2024-04-19 00:00:00
0003800512_PL1,0003800512,ENERTRAG SANTERRE IV SCS,80224,CRESSY OMENCOURT,80,32,693539.44,6.9592665e+06,2154,En exploitation,Autorisé,2025-02-25 00:00:00
